"","x_1","x_2","x_3","x_4","x_5","x_6","x_7","x_8","x_9","x_10","x_11","x_12","x_13","x_14","x_15","x_16","x_17","x_18","x_19","x_20","x_21","x_22","x_23","x_24","x_25","x_26","x_27","x_28","x_29","x_30","x_31","x_32","x_33","x_34","x_35","x_36","x_37","x_38","x_39","x_40","x_41","x_42","x_43","x_44","x_45","x_46","x_47","x_48","x_49","x_50","x_51","x_52","x_53","x_54","x_55","x_56","x_57","x_58","T","Y"
"1866",17,"C",6,4,62,111,0,0,0,0,0,1,0,0,0,0,1,10,65,7,"I",1,67,"B",9,64,131,22,12,0,0,0,0,80,32,490,86,1,9,9,3,0,2,61,18,0,0,0,0,0,0,0,0,0,0,0,48,39,1,5.84722245964334
"1867",20,"C",8,4,63,115,0,0,0,0,0,1,0,0,0,0,0,9,45,10,"I",1,60,"B",9,66,140,25,12,0,0,0,0,86,39,620,68,0,8,8,1,1,6,63,20,0,0,0,0,0,0,0,0,0,0,0,46,40,0,3.89244785117402
"1868",27,"C",20,4,63,130,0,0,0,0,0,0,2,1,2,0,0,8,55,13,"D",1,47,"E",17,65,147,25,10,0,0,0,0,76,25,545,42,1,8,9,2,0,5,55,15,0,0,0,0,0,0,0,0,0,0,0,47,38,1,-0.698578270994636
"1869",20,"C",20,4,61,115,0,0,0,0,0,0,0,0,1,0,0,12,55,15,"J",1,63,"E",15,72,128,25,12,0,0,0,0,68,19,370,46,1,9,10,3,0,6,56,19,0,0,0,0,0,0,0,0,0,0,0,44,40,1,5.31817340420356
"1870",22,"C",20,6,59,96,0,0,0,1,0,0,0,0,0,0,0,8,65,10,"J",1,57,"E",15,70,116,25,12,0,1,0,0,79,32,410,48,0,9,9,2,0,4,65,20,0,0,0,0,0,0,0,0,0,0,0,44,40,0,12.3962545168068
"1871",23,"C",20,7,59,99,0,0,0,1,0,0,0,0,0,0,0,9,45,13,"J",1,60,"E",15,64,118,26,12,0,1,0,0,69,24,440,56,1,8,9,2,0,5,46,15,0,0,0,0,0,0,0,0,0,0,0,46,35,1,11.0856890117911
"1872",25,"C",20,6,74,125,0,0,0,0,0,0,0,0,0,0,0,14,45,6,"J",1,70,"E",10,70,144,27,12,0,0,0,0,82,37,450,48,0,8,9,3,0,5,55,17,0,0,0,0,0,0,0,0,0,0,0,48,39,1,4.1498704735533
"1873",35,"C",18,16,76,130,0,0,0,0,0,0,0,0,0,0,0,12,65,10,"J",1,80,"E",14,82,144,39,12,0,0,0,0,82,40,330,64,1,9,9,3,0,7,69,21,0,0,0,0,0,0,0,0,0,0,0,48,42,0,-1.11081551284711
"1874",22,"C",0,0,62,105,0,0,0,0,0,1,0,0,0,0,0,5,25,5,"F",1,23,"E",15,76,146,23,5,0,0,0,0,82,39,490,83,1,8,9,2,0,2,65,20,0,0,0,0,0,0,0,0,0,0,0,47,42,0,-6.69898993245409
"1875",25,"C",0,0,62,110,0,0,0,0,0,0,1,0,0,0,0,5,25,6,"F",1,23,"E",15,70,135,26,5,0,0,0,0,80,24,540,82,1,8,9,2,0,4,57,18,0,0,0,0,0,0,0,0,0,0,0,46,42,0,-3.43136138049043
"1876",19,"C",0.5,2,65,115,0,0,0,0,0,0,1,0,0,0,0,12,25,7,"J",1,27,"E",14,80,137,20,10,0,0,0,0,84,40,490,56,1,7,8,3,0,6,58,18,0,0,0,0,0,0,0,0,0,0,0,46,42,0,-2.75916265204212
"1877",21,"C",3,5,65,110,0,0,0,0,0,0,0,0,0,0,0,12,35,8,"J",1,33,"E",10,68,140,23,10,0,0,0,0,80,38,450,56,0,9,9,3,0,9,80,22,0,0,0,0,0,0,0,0,0,0,0,46,43,0,-0.17709542819824
"1878",22,"C",0,2,65,116,0,0,0,0,0,1,0,0,1,0,0,12,35,10,"F",1,57,"E",14,70,146,24,12,0,0,0,0,82,36,480,60,1,8,9,2,0,5,55,18,0,0,0,0,0,0,0,0,0,0,0,48,40,0,-3.65550574381516
"1879",30,"D",2,12,68,174,0,0,0,0,1,0,2,0,3,0,0,12,85,13,"J",1,73,"B",14,88,179,33,12,0,0,0,0,85,35,335,56,1,1,9,1,1,7,71,17,0,0,0,2,0,0,0,0,0,0,3,48,42,0,-0.919436210121489
"1880",21,"C",5,1,62,118,0,0,0,0,0,1,0,0,0,0,0,12,45,10,"J",1,50,"E",11,70,130,23,11,0,0,0,0,79,37,415,79,0,8,9,2,0,5,55,18,4,0,0,0,0,0,0,0,0,0,0,46,41,1,4.54937713112791
"1881",22,"C",0.5,3,65,131,0,0,0,0,0,0,0,0,0,0,0,12,55,8,"J",1,70,"E",13,70,156,22,12,0,0,0,0,76,32,400,81,0,8,10,2,0,3,51,16,0,0,0,0,0,0,0,0,0,0,0,44,39,1,-1.72007239808495
"1882",25,"C",40,11,62,114,0,1,0,0,0,0,0,0,0,0,0,14,95,10,"J",1,83,"E",11,72,130,25,12,0,0,0,0,85,38,450,64,1,6,9,1,2,2,51,15,0,0,0,0,0,0,0,0,0,0,0,46,42,1,3.78458705124795
"1883",40,"C",15,18,65,120,0,0,0,3,0,0,0,2,1,0,1,12,45,8,"J",1,67,"E",14,80,140,42,12,1,1,0,0,76,28,420,43,1,10,9,4,0,6,34,10,7,0,0,1,1,0,2,0,0,0,3,47,35,0,0.329187343680313
"1884",35,"C",20,16,69,175,0,0,0,0,0,0,1,0,1,0,0,12,75,8,"J",1,77,"E",13,70,179,37,10,0,0,0,0,82,33,600,58,1,9,9,3,0,5,50,15,0,0,0,0,0,0,0,0,0,0,0,47,39,1,2.08972798865747
"1885",19,"C",1,6,65,120,0,0,0,0,0,0,0,0,0,0,0,11,65,17,"I",1,67,"B",12,60,163,22,12,0,0,0,0,82,37,540,64,0,9,10,2,0,0,66,21,0,0,0,0,0,0,0,0,0,0,0,46,36,0,1.36510997657492
"1886",21,"C",40,3,62,120,0,0,0,0,0,0,1,0,0,0,0,12,65,8,"J",1,70,"E",11,80,139,21,12,0,0,0,0,80,36,520,60,1,9,9,2,0,4,55,17,0,0,0,0,0,0,0,0,0,0,0,45,40,0,-1.97522744449337
"1887",23,"C",12,5,60,172,0,0,0,0,0,0,0,1,0,0,0,12,65,7,"J",1,80,"E",14,75,185,28,14,0,0,0,0,79,36,390,80,0,9,9,0,3,0,56,18,0,0,0,0,0,0,0,0,0,0,0,45,42,0,0.92972711429019
"1888",24,"C",7,4,60,120,0,0,0,0,0,0,1,0,0,0,1,16,65,10,"J",1,90,"B",9,60,154,27,14,0,1,0,0,83,39,440,41,0,9,9,0,3,5,63,16,0,0,0,0,0,0,0,0,0,0,0,46,41,1,0.0698969285330736
"1889",20,"C",0,0,61,105,1,0,0,1,0,0,1,0,1,0,0,14,45,8,"I",1,63,"B",11,70,130,22,12,0,0,0,0,80,37,550,70,1,3,2,0,2,1,78,21,6,0,0,4,0,0,0,0,0,0,1,45,41,1,1.31772097604436
"1890",21,"C",15,4,64,135,0,0,1,0,0,0,0,0,1,0,1,14,55,8,"J",1,63,"E",13,88,165,25,12,0,0,0,0,82,39,600,64,0,8,9,1,2,6,55,21,0,0,0,0,1,0,0,0,0,0,0,45,41,1,-0.72705614534834
"1891",21,"C",4,5,60,95,0,0,0,0,0,0,0,1,0,0,0,12,75,10,"J",1,93,"E",12,59,110,31,18,0,0,0,0,77,38,505,48,0,9,8,3,0,4,74,22,1,0,0,0,0,0,0,0,0,0,0,45,42,1,21.6197229328512
"1892",26,"C",10,12,61,133,0,1,0,0,0,0,0,0,0,0,0,8,45,10,"J",1,30,"E",13,95,148,31,8,0,0,0,0,79,35,295,49,1,9,8,3,0,10,75,21,0,0,0,0,0,0,0,0,0,0,0,47,39,0,-5.49339941597925
"1893",21,"C",20,6,61,118,0,0,0,0,0,0,0,0,2,0,1,9,35,7,"J",1,53,"E",13,68,134,21,12,0,0,0,0,79,32,380,83,1,4,9,3,0,6,65,18,0,0,0,0,0,0,0,0,0,0,0,46,36,0,-0.854385535876574
"1894",22,"C",6,7,61,115,0,0,0,0,0,0,1,0,0,0,0,10,85,15,"J",1,73,"E",13,68,130,23,12,0,0,0,0,78,31,440,56,1,8,9,0,2,2,46,14,0,0,0,0,0,0,0,0,0,0,0,46,38,0,2.80852389946595
"1895",20,"C",10,3,64,125,0,0,0,0,0,0,0,0,1,0,0,10,75,7,"J",1,60,"E",12,90,143,24,12,0,0,0,0,80,39,470,82,0,8,9,3,0,9,65,20,0,0,0,0,0,0,0,0,0,0,0,45,41,0,1.4746626925219
"1896",19,"C",30,5,59,115,0,1,1,0,0,0,0,2,0,0,1,9,65,10,"J",1,57,"E",12,58,131,25,10,0,0,0,0,91,42,420,65,0,8,10,2,0,3,69,21,0,0,0,0,0,0,0,0,0,0,0,46,41,0,5.01500927826733
"1897",32,"D",20,17,65,106,1,0,0,0,0,0,5,0,2,0,0,9,55,15,"J",1,47,"E",15,68,129,32,9,2,3,1,2,55,21,270,35,1,5,9,4,0,8,64,20,0,0,0,0,0,0,0,0,0,0,0,48,39,0,2.21033056674251
"1898",27,"C",0,0,63,103,5,0,4,0,0,0,0,1,1,1,0,12,35,20,"J",1,43,"E",17,80,122,32,10,0,0,0,0,79,29,445,55,1,8,9,4,0,6,50,15,0,0,0,0,0,0,0,0,0,0,0,46,39,1,5.31341475704673
"1899",20,"C",0,0,68,148,0,0,0,0,0,0,1,0,1,1,0,12,45,15,"J",1,63,"E",13,82,171,22,12,0,0,0,0,73,36,370,55,1,7,9,3,0,2,56,18,0,0,1,0,0,0,0,0,0,0,0,46,41,1,-1.36915552562437
"1900",20,"C",20,8,66,116,0,0,0,1,0,0,0,0,0,0,0,11,45,13,"J",1,53,"E",15,76,136,22,12,0,0,0,0,82,40,425,36,1,6,7,2,0,8,54,16,0,0,0,2,0,0,0,0,0,0,0,46,39,1,2.12770368057935
"1901",33,"C",6,15,65,135,0,0,0,0,0,0,1,1,0,0,1,15,95,6,"I",1,73,"B",12,70,165,33,12,0,2,0,0,85,39,365,64,0,9,9,2,0,3,56,18,0,0,0,0,0,0,0,0,0,0,0,47,40,1,1.6907154088287
"1902",19,"C",0,0,64,115,1,0,2,0,0,0,0,0,0,0,1,13,65,10,"J",1,90,"E",10,82,136,24,14,0,0,0,0,83,40,395,60,1,8,8,0,3,1,67,20,0,0,0,0,0,0,0,0,0,0,0,46,41,0,0.476452244656411
"1903",20,"C",0,0,64,128,0,0,0,0,0,1,0,0,1,0,0,13,45,10,"J",1,83,"E",10,50,144,25,14,0,0,0,0,76,31,430,55,1,9,9,2,0,6,54,15,0,0,0,0,0,0,0,0,0,0,0,45,40,0,-4.91320001196025
"1904",41,"C",6,10,70,143,1,0,0,0,0,1,2,1,2,0,1,12,85,10,"J",1,83,"E",14,80,155,43,14,0,0,0,0,76,30,500,43,0,9,9,0,3,6,49,16,0,0,0,0,0,0,0,0,0,0,0,47,40,1,0.438834518848774
"1905",23,"C",0,7,64,135,0,0,0,0,0,1,0,0,1,0,0,9,65,6,"J",1,50,"E",14,80,156,25,9,0,0,0,0,74,30,470,56,0,8,9,2,0,6,66,23,0,0,0,0,0,0,0,0,0,0,0,44,40,0,-0.00884989859936602
"1906",27,"C",0,10,62,118,0,1,0,0,0,0,1,0,0,1,1,12,65,8,"J",1,60,"E",17,80,139,28,10,0,0,0,0,81,37,620,62,0,9,9,3,0,2,55,18,0,0,0,0,0,0,0,0,0,0,0,46,35,1,1.71142113493056
"1907",22,"C",0,0,60,115,0,0,0,0,0,1,0,0,0,0,1,12,65,5,"J",1,77,"E",11,88,130,24,12,0,0,0,0,79,33,405,54,0,6,9,3,0,3,62,20,0,0,0,0,0,0,0,0,0,0,0,46,41,1,4.63598689708049
"1908",24,"C",0,0,60,115,0,0,0,0,0,1,0,0,0,0,0,12,55,8,"J",1,63,"E",11,80,128,25,11,0,0,0,0,80,33,940,56,1,8,9,2,0,5,65,22,0,0,0,0,0,0,0,0,0,0,0,48,39,1,6.33470104251001
"1909",37,"C",20,21,64,160,0,0,0,0,0,0,0,1,0,0,0,9,85,5,"J",1,50,"E",14,78,182,34,9,0,0,0,0,85,38,535,98,1,6,9,2,0,0,66,20,0,0,0,1,0,0,0,0,0,0,0,47,43,0,-3.25858389817006
"1910",25,"C",40,9,63,112,0,0,0,0,0,0,0,0,0,0,0,12,35,18,"J",1,63,"E",12,70,124,30,12,2,0,0,0,76,25,400,75,0,4,9,3,0,4,61,18,0,0,0,0,0,0,0,0,0,0,0,44,39,1,8.37023275867544
"1911",38,"C",10,20,65,170,0,1,1,0,0,0,0,0,1,0,0,11,55,10,"J",1,50,"B",15,80,200,41,8,0,0,0,0,79,29,655,56,1,2,1,3,0,1,51,15,0,1,0,2,0,0,0,0,0,0,2,46,41,1,1.94742124435356
"1912",28,"C",20,15,62,110,0,1,1,1,0,1,2,0,3,1,0,9,65,12,"J",1,60,"E",13,50,125,32,12,2,2,1,0,78,33,360,71,1,9,9,4,0,9,41,13,0,0,0,2,0,0,0,0,0,0,2,46,34,0,3.18298685344997
"1913",24,"C",0,0,66,123,0,0,0,0,0,0,1,0,0,0,0,15,45,7,"I",1,83,"E",12,70,149,26,18,0,0,0,0,81,41,600,67,1,9,9,0,2,1,52,16,0,0,0,0,0,0,0,0,0,0,0,48,42,0,-5.41144102215471
"1914",18,"C",0,1,65,133,0,0,2,0,0,1,0,0,0,0,0,12,35,10,"J",1,47,"B",12,64,156,19,11,0,0,0,0,87,41,370,49,0,5,10,4,0,3,61,18,0,0,0,0,0,0,0,0,0,0,0,46,36,0,-0.137903218889317
"1915",32,"C",20,16,63,125,0,0,0,0,0,0,0,0,1,0,0,12,35,8,"J",1,33,"E",14,76,141,38,6,0,0,0,0,77,26,530,53,1,9,9,0,2,1,57,21,0,0,0,0,0,0,0,0,0,0,0,47,40,1,0.568032185647808
"1916",18,"C",0,0,68,120,0,0,0,0,0,0,0,0,0,0,0,12,75,13,"J",1,63,"B",13,70,133,21,10,1,0,0,0,78,29,290,44,0,7,9,4,0,9,33,9,0,0,0,0,0,0,2,0,0,0,1,44,35,1,2.26137624867508
"1917",20,"C",0,0,67,120,0,0,0,0,0,0,0,0,1,0,1,12,65,17,"J",1,57,"B",13,70,131,23,9,2,0,0,0,74,28,245,38,1,7,8,1,0,6,45,13,0,1,0,3,0,0,0,0,0,0,2,45,29,0,-4.34587236558702
"1918",21,"C",0,0,64,210,0,0,0,1,0,1,0,0,0,0,0,12,35,8,"F",1,57,"E",9,86,227,23,12,0,0,0,0,79,32,415,48,0,7,9,2,0,6,64,20,0,0,0,0,0,0,0,0,0,0,0,45,39,0,1.97126679389189
"1919",24,"C",30,12,60,114,0,0,0,0,0,0,0,0,0,0,1,12,55,10,"J",1,63,"E",9,70,126,26,10,1,0,0,1,80,35,440,68,1,7,9,3,0,0,70,21,0,0,0,0,0,0,0,0,0,0,0,44,40,1,6.67976878587631
"1920",20,"C",6,6,63,120,0,0,0,0,0,0,0,0,0,0,1,12,45,7,"J",1,83,"E",14,74,138,24,14,0,0,0,0,81,39,420,66,1,9,9,0,3,6,64,20,0,0,0,0,0,0,0,0,0,0,0,47,38,1,2.06734651523496
"1921",23,"C",0,5,62,120,0,0,0,0,0,0,0,1,0,0,0,12,65,8,"J",1,90,"E",13,70,130,26,16,0,0,0,0,83,38,290,60,0,5,9,1,1,5,63,20,0,0,0,0,0,0,0,0,0,0,0,44,39,0,6.66121924253363
"1922",21,"C",10,4,62,120,0,2,0,0,0,0,0,0,0,0,0,15,45,7,"K",1,73,"E",13,60,140,25,17,0,0,0,0,84,34,495,46,0,9,9,0,3,9,46,14,0,0,0,0,0,0,0,0,0,0,0,46,39,1,3.52428209670093
"1923",18,"C",0,2,68,136,0,0,0,0,0,1,0,0,0,0,1,14,75,10,"J",1,63,"E",14,85,161,21,10,0,0,0,0,81,36,580,64,1,8,9,3,0,6,57,19,0,0,0,0,0,0,0,0,0,0,0,49,41,1,-0.870844736759345
"1924",21,"C",10,6,67,138,0,0,0,0,0,0,0,1,0,0,0,12,55,7,"J",1,47,"E",13,80,157,22,9,0,0,0,0,82,30,520,96,0,9,9,2,0,0,69,23,0,0,0,0,0,0,0,0,0,0,0,47,42,0,1.01311368179608
"1925",25,"C",30,9,61,94,0,0,0,1,0,0,1,1,0,0,1,12,75,15,"J",1,90,"E",11,70,121,29,14,0,0,0,0,80,35,455,48,0,8,9,2,0,1,56,16,0,0,0,0,0,0,0,0,0,0,0,45,34,1,12.8621866913887
"1926",21,"C",0,0,66,119,0,0,0,0,0,1,1,0,0,0,0,12,55,13,"J",1,63,"E",12,60,138,22,12,0,1,0,0,81,33,510,57,0,9,9,2,0,1,56,18,0,0,0,0,0,0,0,0,0,0,0,46,41,1,2.30416014803152
"1927",29,"C",0,8,60,131,0,0,0,0,0,1,0,0,0,2,0,14,65,10,"F",1,90,"E",12,76,149,35,16,0,1,0,0,87,40,480,48,0,8,9,0,3,8,61,19,0,0,0,0,0,0,0,0,0,0,0,45,40,1,2.37121796273227
"1928",30,"C",0,8,60,135,1,0,0,0,0,0,0,0,2,0,1,14,65,7,"F",1,90,"E",11,86,150,37,16,0,1,0,0,84,34,450,68,1,8,9,2,0,8,57,18,0,0,0,0,0,0,0,0,0,0,0,45,41,1,1.5907783843205
"1929",20,"C",20,4,65,190,0,0,0,0,0,2,0,0,0,0,1,10,65,5,"J",1,57,"E",11,86,184,23,10,0,0,0,0,92,40,450,59,1,3,3,3,0,1,71,21,8,0,1,4,1,0,0,0,0,0,4,47,43,0,-2.17421636227403
"1930",23,"C",15,5,66,154,0,0,0,0,0,0,0,0,0,0,0,12,55,10,"J",1,73,"E",12,86,175,24,12,0,0,0,0,83,39,500,48,1,9,8,0,3,4,47,16,0,0,0,0,0,0,0,0,0,0,0,45,39,1,-1.8075951471934
"1931",20,"C",20,4,60,97,0,1,0,0,1,0,2,0,2,0,0,9,15,7,"A",1,57,"E",13,70,118,24,12,0,1,0,0,85,35,400,38,0,9,9,3,0,1,61,19,0,0,0,0,0,0,0,0,0,0,0,45,38,1,10.8114273218756
"1932",26,"C",10,6,66,124,0,0,0,0,0,0,0,0,0,2,0,15,55,10,"J",1,63,"E",15,80,147,36,12,0,0,0,0,77,33,460,67,1,9,9,3,0,6,63,16,0,0,0,0,0,0,0,0,0,0,0,47,38,0,-1.23613976473409
"1933",24,"C",0,0,62,127,0,0,2,0,0,0,0,0,0,0,0,5,65,12,"F",1,33,"E",15,80,144,24,5,0,0,0,0,79,32,415,64,1,9,10,2,0,5,55,18,0,0,1,0,0,0,0,0,0,0,1,48,42,1,-2.18877143325165
"1934",23,"C",1,6,63,100,0,1,0,0,0,0,0,1,2,0,0,9,35,8,"J",1,33,"E",12,70,115,23,7,0,0,0,0,71,24,390,47,0,8,9,3,0,0,72,23,0,0,0,0,0,0,0,0,0,0,0,47,44,0,13.8331476426633
"1935",22,"C",20,7,60,141,0,0,0,0,0,0,0,0,1,0,0,10,65,10,"J",1,57,"E",11,80,156,25,11,0,0,0,0,80,36,485,59,1,8,9,2,0,8,70,22,0,0,0,0,0,0,0,0,0,0,0,45,41,1,0.532504145784006
"1936",44,"C",28,12,65,148,0,0,0,2,0,0,3,0,1,0,0,12,45,12,"J",1,63,"E",13,90,158,34,12,0,1,0,0,88,33,410,67,0,9,9,3,0,3,64,19,0,0,0,0,0,0,0,0,0,0,0,46,41,0,3.01798063201156
"1937",19,"C",0,0,62,105,0,0,0,0,0,0,0,1,1,0,1,12,85,4,"J",1,60,"E",11,70,135,22,10,0,0,0,0,85,38,520,74,1,4,9,2,0,5,58,19,0,0,0,0,0,0,0,0,0,0,0,47,40,1,0.128714437094892
"1938",30,"C",20,12,60,112,0,0,0,1,0,1,3,1,1,1,0,12,45,10,"J",1,70,"E",11,75,122,33,12,0,0,0,0,86,32,435,63,1,8,9,2,0,0,74,26,0,1,0,0,0,0,0,0,0,0,0,46,42,1,9.38463327522975
"1939",31,"C",10,13,60,113,0,0,0,1,0,2,1,2,2,0,0,12,45,13,"J",1,70,"E",11,72,127,33,12,0,0,0,0,82,32,330,58,0,9,9,4,0,3,50,18,0,0,0,0,0,0,0,1,0,0,3,44,42,1,8.89118602715984
"1940",21,"C",0,5,64,120,0,0,0,0,1,1,0,1,1,0,0,17,45,20,"I",1,83,"E",11,60,136,28,17,0,0,0,0,82,34,430,40,0,8,9,0,3,8,57,19,0,0,0,0,1,0,0,0,0,0,1,44,41,0,5.94516209855343
"1941",21,"C",0,0,62,115,0,0,0,0,0,0,0,2,0,1,0,14,15,10,"J",1,57,"E",13,78,138,24,14,0,0,0,0,85,38,385,46,1,1,3,2,0,3,55,16,0,0,0,2,0,0,0,0,0,0,0,47,42,1,2.24526912874809
"1942",26,"B",20,11,66,153,0,0,0,0,0,0,1,0,1,1,1,12,105,16,"J",1,70,"B",12,64,171,29,12,0,1,0,0,78,27,490,33,0,8,10,2,0,0,53,17,0,0,0,0,0,0,0,0,0,0,0,46,41,0,-0.181183094899136
"1943",29,"C",0,0,64,126,0,0,0,0,0,0,0,0,0,0,0,14,45,13,"E",1,77,"E",14,90,143,34,14,0,0,0,0,80,33,285,73,0,8,9,0,2,11,47,14,0,0,0,0,0,0,2,0,0,0,0,45,40,0,0.564640139118912
"1944",22,"C",0,0,65,141,0,0,0,0,0,0,0,2,0,0,0,9,35,8,"D",1,43,"E",14,72,164,24,10,0,0,0,0,82,39,480,57,0,9,9,3,0,7,44,14,0,0,0,0,0,0,0,0,0,0,0,48,39,1,-2.45195289487008
"1945",15,"C",5,1,66,130,0,0,0,0,0,0,2,1,1,0,0,10,65,10,"K",1,47,"E",11,68,160,22,9,0,0,0,0,81,34,530,79,1,8,9,2,0,2,59,18,0,0,0,0,0,0,0,0,0,0,0,47,42,0,-3.64505457725171
"1946",22,"C",20,9,62,116,0,0,0,0,0,1,0,1,1,0,0,12,45,6,"J",1,67,"E",12,68,138,26,12,0,1,0,0,79,31,450,62,1,9,9,3,0,4,67,16,0,0,0,0,0,0,0,0,0,0,0,49,39,1,2.9016755130329
"1947",20,"C",3,3,61,112,0,0,0,0,0,0,0,1,0,1,1,12,35,7,"J",1,57,"E",12,70,128,22,12,0,0,0,0,81,39,440,47,1,5,8,2,0,4,58,19,1,0,0,4,0,0,0,0,0,0,1,49,41,1,4.36928696356579
"1948",22,"C",0,3,61,112,0,0,0,0,0,0,0,0,0,0,0,12,65,10,"J",1,70,"E",12,64,123,24,12,0,0,0,0,80,37,460,45,1,7,9,3,0,1,68,22,0,0,0,0,0,0,0,0,0,0,0,46,41,1,6.14000412229309
"1949",21,"C",1,3,61,130,1,0,0,0,0,0,0,0,0,0,0,12,35,10,"J",1,60,"E",12,70,153,24,13,0,0,0,0,74,29,345,37,0,9,10,2,0,6,64,22,0,0,0,0,0,0,0,0,0,0,0,44,39,1,-0.217768767682366
"1950",29,"C",10,11,62,110,0,0,0,0,0,1,0,0,0,0,1,8,95,10,"J",1,67,"E",11,90,127,28,8,0,0,0,0,78,33,550,55,0,8,9,2,0,2,61,19,0,0,0,0,0,0,0,0,0,0,0,46,39,1,5.39304745500722
"1951",31,"C",0,0,61,115,0,0,0,0,0,0,0,0,0,0,0,8,55,10,"J",1,43,"E",11,70,131,29,8,0,0,0,0,77,30,535,50,0,9,10,2,0,2,48,14,0,0,0,0,0,0,0,0,0,0,0,46,38,0,-0.341662288023505
"1952",32,"C",20,14,61,120,0,0,0,0,0,0,0,0,0,0,0,8,55,8,"J",1,43,"E",11,78,128,30,8,0,0,0,0,81,32,520,50,1,9,9,2,0,1,64,21,0,0,0,0,0,0,0,0,0,0,0,45,38,1,3.85912496779591
"1953",27,"C",0.125,11,63,158,1,0,1,0,0,0,1,0,2,0,0,12,55,10,"J",1,67,"E",11,80,195,34,12,0,0,0,0,83,31,730,69,0,6,10,3,0,3,56,16,0,0,0,0,0,0,0,0,0,0,0,48,40,1,6.44707988684969
"1954",29,"C",0,0,62,125,0,0,0,0,0,1,1,2,1,0,0,11,55,16,"P",1,43,"E",12,80,146,33,8,0,0,0,0,89,42,460,86,0,9,9,2,0,3,64,20,0,0,0,0,0,0,0,0,0,0,0,46,38,0,-2.48273301151402
"1955",17,"C",10,1,62,118,0,0,0,0,0,0,0,1,1,0,0,10,55,7,"J",1,63,"E",13,70,132,21,12,0,0,0,0,82,36,315,68,1,3,9,2,0,6,65,22,0,0,0,1,0,0,0,0,0,0,0,45,44,0,-0.761509368506113
"1956",20,"C",0,6,66,131,0,0,0,0,0,0,0,0,0,0,0,12,35,15,"J",1,60,"E",11,50,148,20,12,0,0,0,0,80,32,510,74,0,9,9,2,0,3,60,18,0,0,0,0,0,0,0,0,0,0,0,45,41,1,-0.654604884020002
"1957",22,"C",0,0,60,100,0,0,0,0,0,0,0,0,0,0,1,10,75,7,"F",1,47,"E",12,64,120,27,5,0,0,0,0,77,28,425,60,1,8,8,3,0,3,60,19,0,0,0,0,0,0,0,0,0,0,0,44,40,1,5.96928492665305
"1958",26,"C",5,6,65,207,0,0,0,0,0,0,1,0,0,0,0,12,55,13,"J",1,67,"E",14,84,213,33,12,0,0,0,0,81,32,515,66,0,9,9,2,0,6,62,20,0,0,0,0,0,0,0,0,0,0,0,45,40,0,2.03502884255252
"1959",19,"C",0,0,67,137,0,1,0,0,0,0,0,0,0,1,0,14,35,10,"L",1,77,"E",13,72,153,23,17,0,0,0,0,80,30,430,55,1,8,9,0,3,2,42,13,0,0,0,0,0,0,0,0,0,0,0,46,39,0,-4.64481079532513
"1960",32,"C",8,9,63,197,0,0,0,0,0,1,2,0,0,0,1,10,35,7,"L",1,37,"B",11,90,217,34,9,1,0,0,1,82,37,405,59,1,9,10,2,0,1,61,19,0,0,0,0,0,0,0,0,0,0,0,47,42,0,1.57199783287841
"1961",21,"C",20,3,62,110,0,0,0,1,0,0,0,0,0,0,0,8,25,8,"F",1,57,"E",14,70,148,22,12,0,0,0,0,76,33,520,47,1,9,9,2,0,1,67,22,0,0,0,0,0,0,0,0,0,0,0,47,39,0,-2.36361674254671
"1962",22,"C",20,5,62,122,0,0,0,1,0,1,0,0,1,0,0,8,35,8,"F",1,43,"E",14,60,133,23,12,0,0,0,0,79,38,500,65,1,8,9,0,3,5,53,16,0,0,0,0,0,0,0,0,0,0,0,46,40,1,2.31388223373847
"1963",22,"C",12,7,65,128,0,0,0,0,0,4,0,1,0,0,0,12,65,3,"J",1,70,"E",10,70,148,29,12,0,1,0,0,79,36,310,43,0,8,9,2,0,7,50,15,0,0,0,0,0,0,0,0,0,0,0,43,39,1,-0.36491463100004
"1964",20,"C",0,0,64,118,0,1,0,0,0,1,0,1,1,0,1,12,65,7,"H",1,67,"B",13,80,135,23,12,0,0,0,0,78,40,450,54,1,9,9,0,2,7,62,20,0,0,0,0,0,0,0,0,0,0,0,46,42,0,-0.447595919947867
"1965",39,"C",0,22,61,162,0,0,0,0,0,3,0,0,0,0,0,9,25,12,"J",1,20,"E",16,76,170,44,7,0,0,0,1,78,33,600,53,0,8,8,3,0,5,28,8,0,0,0,0,0,0,2,0,0,0,3,45,38,0,-3.51066545596078
"1966",20,"C",13,5,63,128,0,0,2,0,0,0,1,0,0,0,0,12,35,6,"J",1,50,"E",12,60,150,22,11,0,0,0,0,80,32,440,87,0,9,9,2,0,8,70,24,0,0,0,0,0,0,0,0,0,0,0,44,40,0,1.03795167235169
"1967",18,"C",20,3,63,101,0,0,2,0,0,0,0,0,0,0,0,12,65,7,"J",1,77,"E",14,70,129,22,12,0,0,0,0,83,38,465,44,0,8,9,3,0,6,67,20,3,0,0,0,0,0,0,0,0,0,0,48,42,1,6.47802317400692
"1968",35,"C",0,0,63,140,2,0,0,0,0,0,1,0,0,0,0,12,45,8,"J",1,63,"E",12,66,149,38,12,0,0,0,1,85,29,360,51,0,8,9,3,0,9,60,16,0,0,0,0,0,0,0,0,0,0,0,45,39,1,1.24701233087333
